2, 6.5, 5.62439
2, 7, 6.06109
2, 7.5, 6.47697
2, 8, 6.84846
2, 8.5, 7.15032
2, 9, 7.37679
2, 9.5, 7.53802
2, 10, 7.64928
2.5, -10, 6.4518
2.5, -9.5, 6.23449
2.5, -9, 6.04349
2.5, -8.5, 5.85888
2.5, -8, 5.64157
2.5, -7.5, 5.35067
2.5, -7, 4.95401
2.5, -6.5, 4.42855
2.5, -6, 3.76358
2.5, -5.5, 2.96888
2.5, -5, 2.07812
2.5, -4.5, 1.14554
2.5, -4, 0.239214
2.5, -3.5, -0.568412
2.5, -3, -1.21399
2.5, -2.5, -1.65986
2.5, -2, -1.90259
2.5, -1.5, -1.96555
2.5, -1, -1.88435
2.5, -0.5, -1.69488
2.5, 0, -1.42436
2.5, 0.5, -1.08533
2.5, 1, -0.674509
2.5, 1.5, -0.178995
2.5, 2, 0.408762
2.5, 2.5, 1.0805
2.5, 3, 1.84576
2.5, 3.5, 2.56823
2.5, 4, 3.04706
2.5, 4.5, 3.51212
2.5, 5, 4.07958
2.5, 5.5, 4.66086
2.5, 6, 5.18516
2.5, 6.5, 5.65918
2.5, 7, 6.10811
2.5, 7.5, 6.53112
2.5, 8, 6.90081
2.5, 8.5, 7.19446
2.5, 9, 7.41096
2.5, 9.5, 7.56326
2.5, 10, 7.66751
3, -10, 6.26094
3, -9.5, 6.07468
3, -9, 5.89315
3, -8.5, 5.68538
3, -8, 5.40621
3, -7.5, 5.01229
3, -7, 4.4793
3, -6.5, 3.81613
3, -6, 3.06555
3, -5.5, 2.28211
3, -5, 1.50678
3, -4.5, 0.763136
3, -4, 0.0704167
3, -3.5, -0.543655
3, -3, -1.04275
3, -2.5, -1.39557
3, -2, -1.59029
3, -1.5, -1.63715
3, -1, -1.56112
3, -0.5, -1.39135
3, 0, -1.15109
3, 0.5, -0.85067
3, 1, -0.486388
3, 1.5, -0.0460751
3, 2, 0.478727
3, 2.5, 1.07935
3, 3, 1.74082
3, 3.5, 2.49367
3, 4, 3.1848
3, 4.5, 3.62827
3, 5, 4.10652
3, 5.5, 4.66831
3, 6, 5.20241
3, 6.5, 5.69098
3, 7, 6.15311
3, 7.5, 6.58221
3, 8, 6.94876
3, 8.5, 7.23379
3, 9, 7.44072
3, 9.5, 7.58482
3, 10, 7.6828
3.5, -10, 6.08795
3.5, -9.5, 5.91334
3.5, -9, 5.71497
3.5, -8.5, 5.45091
3.5, -8, 5.06866
3.5, -7.5, 4.53446
3.5, -7, 3.86777
3.5, -6.5, 3.13961
3.5, -6, 2.42385
3.5, -5.5, 1.75681
3.5, -5, 1.13959
3.5, -4.5, 0.561343
3.5, -4, 0.0191717
3.5, -3.5, -0.47232
3.5, -3, -0.883675
3.5, -2.5, -1.18406
3.5, -2, -1.35617
3.5, -1.5, -1.40206
3.5, -1, -1.33918
3.5, -0.5, -1.19134
3.5, 0, -0.978421
3.5, 0.5, -0.709071
3.5, 1, -0.379051
3.5, 1.5, 0.0239874
3.5, 2, 0.50993
3.5, 2.5, 1.07342
3.5, 3, 1.69002
3.5, 3.5, 2.34693
3.5, 4, 3.10602
3.5, 4.5, 3.76131
3.5, 5, 4.15503
3.5, 5.5, 4.65625
3.5, 6, 5.2082
3.5, 6.5, 5.71993
3.5, 7, 6.1975
3.5, 7.5, 6.63146
3.5, 8, 6.99333
3.5, 8.5, 7.26926
3.5, 9, 7.46695
3.5, 9.5, 7.60348
3.5, 10, 7.69582
4, -10, 5.92074
4, -9.5, 5.73509
4, -9, 5.49255
4, -8.5, 5.14021
4, -8, 4.63032
4, -7.5, 3.97261
4, -7, 3.25217
4, -6.5, 2.56562
4, -6, 1.9575
4, -5.5, 1.42181
4, -5, 0.93271
4, -4.5, 0.46786
4, -4, 0.0202347
4, -3.5, -0.397841
4, -3, -0.758598
4, -2.5, -1.03088
4, -2, -1.19404
4, -1.5, -1.24487
4, -1, -1.1957
4, -0.5, -1.06645
4, 0, -0.874775
4, 0.5, -0.6284
4, 1, -0.32296
4, 1.5, 0.0540472
4, 2, 0.513809
4, 2.5, 1.05396
4, 3, 1.65144
4, 3.5, 2.26991
4, 4, 2.91716
4, 4.5, 3.69065
4, 5, 4.24061
4, 5.5, 4.61556
4, 6, 5.188
4, 6.5, 5.74526
4, 7, 6.24431
4, 7.5, 6.68141
4, 8, 7.03619
4, 8.5, 7.30199
4, 9, 7.49048
4, 9.5, 7.61986
4, 10, 7.70707
4.5, -10, 5.74865
4.5, -9.5, 5.53272
4.5, -9, 5.22483
4.5, -8.5, 4.76953
4.5, -8, 4.14981
4.5, -7.5, 3.43768
4.5, -7, 2.75004
4.5, -6.5, 2.15614
4.5, -6, 1.65805
4.5, -5.5, 1.22508
4.5, -5, 0.823569
4.5, -4.5, 0.430793
4.5, -4, 0.0407943
4.5, -3.5, -0.333926
4.5, -3, -0.666103
4.5, -2.5, -0.924258
4.5, -2, -1.08556
4.5, -1.5, -1.14331
4.5, -1, -1.10624
4.5, -0.5, -0.991654
4.5, 0, -0.815821
4.5, 0.5, -0.586155
4.5, 1, -0.298498
4.5, 1.5, 0.0596764
4.5, 2, 0.500676
4.5, 2.5, 1.02475
4.5, 3, 1.61163
4.5, 3.5, 2.22161
4.5, 4, 2.81911
4.5, 4.5, 3.4661
4.5, 5, 4.21991
4.5, 5.5, 4.60111
4.5, 6, 5.11931
4.5, 6.5, 5.76383
4.5, 7, 6.30077
4.5, 7.5, 6.73819
4.5, 8, 7.08091
4.5, 8.5, 7.33394
4.5, 9, 7.51239
4.5, 9.5, 7.63464
4.5, 10, 7.71698
5, -10, 5.57133
5, -9.5, 5.31315
5, -9, 4.93202
5, -8.5, 4.38567
5, -8, 3.70495
5, -7.5, 3.00454
5, -7, 2.38897
5, -6.5, 1.88732
5, -6, 1.47519
5, -5.5, 1.11358
5, -5, 0.7692
5, -4.5, 0.421764
5, -4, 0.0670817
5, -3.5, -0.28192
5, -3, -0.598264
5, -2.5, -0.85022
5, -2, -1.01341
5, -1.5, -1.07859
5, -1, -1.05194
5, -0.5, -0.948891
5, 0, -0.784961
5, 0.5, -0.567638
5, 1, -0.293192
5, 1.5, 0.0508005
5, 2, 0.477601
5, 2.5, 0.989834
5, 3, 1.57015
5, 3.5, 2.18
5, 4, 2.77284
5, 4.5, 3.34917
5, 5, 4.02604
5, 5.5, 4.64678
5, 6, 5.04042
5, 6.5, 5.77378
5, 7, 6.38411
5, 7.5, 6.81666
5, 8, 7.13587
5, 8.5, 7.36926
5, 9, 7.53469
5, 9.5, 7.6488
5, 10, 7.72608
5.5, -10, 5.39703
5.5, -9.5, 5.09261
5.5, -9, 4.64371
5.5, -8.5, 4.03405
5.5, -8, 3.33863
5.5, -7.5, 2.68351
5.5, -7, 2.1428
5.5, -6.5, 1.71551
5.5, -6, 1.3652
5.5, -5.5, 1.05194
5.5, -5, 0.744991
5.5, -4.5, 0.426659
5.5, -4, 0.0941564
5.5, -3.5, -0.239366
5.5, -3, -0.547226
5.5, -2.5, -0.797509
5.5, -2, -0.964604
5.5, -1.5, -1.0373
5.5, -1, -1.01977
5.5, -0.5, -0.92611
5.5, 0, -0.771418
5.5, 0.5, -0.563509
5.5, 1, -0.299223
5.5, 1.5, 0.033652
5.5, 2, 0.449168
5.5, 2.5, 0.952109
5.5, 3, 1.52805
5.5, 3.5, 2.14062
5.5, 4, 2.74142
5.5, 4.5, 3.31254
5.5, 5, 3.9208
5.5, 5.5, 4.61358
5.5, 6, 5.08549
5.5, 6.5, 5.81324
5.5, 7, 6.53605
5.5, 7.5, 6.95158
5.5, 8, 7.22073
5.5, 8.5, 7.41748
5.5, 9, 7.56174
5.5, 9.5, 7.66432
5.5, 10, 7.73527
6, -10, 5.23495
6, -9.5, 4.88564
6, -9, 4.38097
6, -8.5, 3.73546
6, -8, 3.05375
6, -7.5, 2.45263
6, -7, 1.97633
6, -6.5, 1.60548
6, -6, 1.2992
6, -5.5, 1.01921
6, -5, 0.737561
6, -4.5, 0.438638
6, -4, 0.120615
6, -3.5, -0.203372
6, -3, -0.506995
6, -2.5, -0.7582
6, -2, -0.930331
6, -1.5, -1.01051
6, -1, -1.00123
6, -0.5, -0.915555
6, 0, -0.768352
6, 0.5, -0.567901
6, 1, -0.311706
6, 1.5, 0.012136
6, 2, 0.418314
6, 2.5, 0.91356
6, 3, 1.48629
6, 3.5, 2.10268
6, 4, 2.71468
6, 4.5, 3.3
6, 5, 3.91115
6, 5.5, 4.60183
6, 6, 5.21035
6, 6.5, 5.92076
6, 7, 6.83508
6, 7.5, 7.21607
6, 8, 7.37951
6, 8.5, 7.50054
6, 9, 7.60356
6, 9.5, 7.6856
6, 10, 7.74649
6.5, -10, 5.08947
6.5, -9.5, 4.69853
6.5, -9, 4.15047
6.5, -8.5, 3.48933
6.5, -8, 2.83483
6.5, -7.5, 2.28557
6.5, -7, 1.86189
6.5, -6.5, 1.53383
6.5, -6, 1.25965
6.5, -5.5, 1.00342
6.5, -5, 0.739649
6.5, -4.5, 0.454349
6.5, -4, 0.146277
6.5, -3.5, -0.171628
6.5, -3, -0.473457
6.5, -2.5, -0.727066
6.5, -2, -0.904863
6.5, -1.5, -0.992471
6.5, -1, -0.990915
6.5, -0.5, -0.912325
6.5, 0, -0.771466
6.5, 0.5, -0.57715
6.5, 1, -0.327598
6.5, 1.5, -0.0112972
6.5, 2, 0.386924
6.5, 2.5, 0.87553
6.5, 3, 1.44564
6.5, 3.5, 2.06615
6.5, 4, 2.69017
6.5, 4.5, 3.29401
6.5, 5, 3.9293
6.5, 5.5, 4.64502
6.5, 6, 5.31361
6.5, 6.5, 6.01465
6.5, 7, 7.18698
6.5, 7.5, 7.69151
6.5, 8, 7.69425
6.5, 8.5, 7.66594
6.5, 9, 7.68306
6.5, 9.5, 7.72288
6.5, 10, 7.76416
7, -10, 4.95963
7, -9.5, 4.53041
7, -9, 3.94933
7, -8.5, 3.28598
7, -8, 2.66406
7, -7.5, 2.16156
7, -7, 1.78083
7, -6.5, 1.48603
7, -6, 1.23615
7, -5.5, 0.997677
7, -5, 0.747242
7, -4.5, 0.472085
7, -4, 0.171296
7, -3.5, -0.142523
7, -3, -0.443939
7, -2.5, -0.700775
7, -2, -0.884578
7, -1.5, -0.979574
7, -1, -0.985406
7, -0.5, -0.913346
7, 0, -0.77808
7, 0.5, -0.588971
7, 1, -0.344998
7, 1.5, -0.0351055
7, 2, 0.356212
7, 2.5, 0.838932
7, 3, 1.4067
7, 3.5, 2.03119
7, 4, 2.66722
7, 4.5, 3.29051
7, 5, 3.95265
7, 5.5, 4.69798
7, 6, 5.39224
7, 6.5, 6.08917
7, 7, 7.2369
7, 7.5, 8.16839
7, 8, 8.2127
7, 8.5, 7.99366
7, 9, 7.84866
7, 9.5, 7.79947
7, 10, 7.79862
7.5, -10, 4.84158
7.5, -9.5, 4.37698
7.5, -9, 3.77132
7.5, -8.5, 3.11475
7.5, -8, 2.52716
7.5, -7.5, 2.06634
7.5, -7, 1.72135
7.5, -6.5, 1.45325
7.5, -6, 1.22253
7.5, -5.5, 0.997995
7.5, -5, 0.758062
7.5, -4.5, 0.490934
7.5, -4, 0.195855
7.5, -3.5, -0.11501
7.5, -3, -0.416762
7.5, -2.5, -0.677244
7.5, -2, -0.867214
7.5, -1.5, -0.969559
7.5, -1, -0.982581
7.5, -0.5, -0.916705
7.5, 0, -0.786522
7.5, 0.5, -0.601944
7.5, 1, -0.362719
7.5, 1.5, -0.0583137
7.5, 2, 0.326972
7.5, 2.5, 0.804398
7.5, 3, 1.36993
7.5, 3.5, 1.99802
7.5, 4, 2.64566
7.5, 4.5, 3.28851
7.5, 5, 3.97695
7.5, 5.5, 4.74677
7.5, 6, 5.4528
7.5, 6.5, 6.15099
7.5, 7, 7.14419
7.5, 7.5, 8.21181
7.5, 8, 8.66506
7.5, 8.5, 8.49919
7.5, 9, 8.17583
7.5, 9.5, 7.96381
7.5, 10, 7.87333
8, -10, 4.73081
8, -9.5, 4.23347
8, -9, 3.61041
8, -8.5, 2.96705
8, -8, 2.41406
8, -7.5, 1.99062
8, -7, 1.67606
8, -6.5, 1.43013
8, -6, 1.21512
8, -5.5, 1.00201
8, -5, 0.770781
8, -4.5, 0.510384
8, -4, 0.22009
8, -3.5, -0.0884376
8, -3, -0.390891
8, -2.5, -0.655194
8, -2, -0.851375
8, -1.5, -0.961026
8, -1, -0.981119
8, -0.5, -0.921207
8, 0, -0.79575
8, 0.5, -0.615179
8, 1, -0.380015
8, 1.5, -0.0802999
8, 2, 0.299724
8, 2.5, 0.772371
8, 3, 1.3357
8, 3.5, 1.96689
8, 4, 2.62547
8, 4.5, 3.28771
8, 5, 4.00158
8, 5.5, 4.79092
8, 6, 5.50189
8, 6.5, 6.2052
8, 7, 7.10038
8, 7.5, 8.00666
8, 8, 8.69634
8, 8.5, 8.90052
8, 9, 8.65871
8, 9.5, 8.28743
8, 10, 8.03661
8.5, -10, 4.62338
8.5, -9.5, 4.09602
8.5, -9, 3.46205
8.5, -8.5, 2.8368
8.5, -8, 2.31805
8.5, -7.5, 1.92849
8.5, -7, 1.64041
8.5, -6.5, 1.41337
8.5, -6, 1.21169
8.5, -5.5, 1.00832
8.5, -5, 0.784611
8.5, -4.5, 0.530132
8.5, -4, 0.244087
8.5, -3.5, -0.0624136
8.5, -3, -0.3657
8.5, -2.5, -0.633844
8.5, -2, -0.836204
8.5, -1.5, -0.95311
8.5, -1, -0.980198
8.5, -0.5, -0.926108
8.5, 0, -0.805114
8.5, 0.5, -0.62812
8.5, 1, -0.396416
8.5, 1.5, -0.100662
8.5, 2, 0.27482
8.5, 2.5, 0.743168
8.5, 3, 1.30428
8.5, 3.5, 1.93801
8.5, 4, 2.60676
8.5, 4.5, 3.28798
8.5, 5, 4.02637
8.5, 5.5, 4.83136
8.5, 6, 5.5438
8.5, 6.5, 6.25446
8.5, 7, 7.10171
8.5, 7.5, 7.86123
8.5, 8, 8.47296
8.5, 8.5, 8.92209
8.5, 9, 9.02014
8.5, 9.5, 8.75129
8.5, 10, 8.35701
9, -10, 4.51632
9, -9.5, 3.96197
9, -9, 3.32321
9, -8.5, 2.71992
9, -8, 2.23479
9, -7.5, 1.87619
9, -7, 1.61153
9, -6.5, 1.40097
9, -6, 1.21087
9, -5.5, 1.01606
9, -5, 0.799071
9, -4.5, 0.549991
9, -4, 0.267892
9, -3.5, -0.0367067
9, -3, -0.340816
9, -2.5, -0.612723
9, -2, -0.821178
9, -1.5, -0.945277
9, -1, -0.979307
9, -0.5, -0.930944
9, 0, -0.814205
9, 0.5, -0.640415
9, 1, -0.411618
9, 1.5, -0.119136
9, 2, 0.252503
9, 2.5, 0.717022
9, 3, 1.2759
9, 3.5, 1.91156
9, 4, 2.58961
9, 4.5, 3.28925
9, 5, 4.05107
9, 5.5, 4.86852
9, 6, 5.58056
9, 6.5, 6.29907
9, 7, 7.12318
9, 7.5, 7.80096
9, 8, 8.29272
9, 8.5, 8.70751
9, 9, 9.03537
9, 9.5, 9.08585
9, 10, 8.8073
9.5, -10, 4.4076
9.5, -9.5, 3.82979
9.5, -9, 3.19207
9.5, -8.5, 2.61381
9.5, -8, 2.16144
9.5, -7.5, 1.83131
9.5, -7, 1.58761
9.5, -6.5, 1.39163
9.5, -6, 1.21181
9.5, -5.5, 1.02469
9.5, -5, 0.813865
9.5, -4.5, 0.569843
9.5, -4, 0.291526
9.5, -3.5, -0.0111859
9.5, -3, -0.316023
9.5, -2.5, -0.59155
9.5, -2, -0.805978
9.5, -1.5, -0.937196
9.5, -1, -0.978126
9.5, -0.5, -0.935421
9.5, 0, -0.822763
9.5, 0.5, -0.651838
9.5, 1, -0.425422
9.5, 1.5, -0.135541
9.5, 2, 0.232943
9.5, 2.5, 0.694105
9.5, 3, 1.25073
9.5, 3.5, 1.88772
9.5, 4, 2.57414
9.5, 4.5, 3.29147
9.5, 5, 4.07538
9.5, 5.5, 4.9024
9.5, 6, 5.61292
9.5, 6.5, 6.33858
9.5, 7, 7.15016
9.5, 7.5, 7.78486
9.5, 8, 8.20464
9.5, 8.5, 8.52214
9.5, 9, 8.83138
9.5, 9.5, 9.09686
9.5, 10, 9.12421
10, -10, 4.29601
10, -9.5, 3.69884
10, -9, 3.06769
10, -8.5, 2.51677
10, -8, 2.09613
10, -7.5, 1.79225
10, -7, 1.56747
10, -6.5, 1.38456
10, -6, 1.21399
10, -5.5, 1.03388
10, -5, 0.828807
10, -4.5, 0.589611
10, -4, 0.314994
10, -3.5, 0.0142196
10, -3, -0.291197
10, -2.5, -0.570162
10, -2, -0.790413
10, -1.5, -0.928665
10, -1, -0.976453
10, -0.5, -0.939349
10, 0, -0.830617
10, 0.5, -0.662237
10, 1, -0.437692
10, 1.5, -0.149749
10, 2, 0.216267
10, 2.5, 0.674544
10, 3, 1.22892
10, 3.5, 1.86662
10, 4, 2.56047
10, 4.5, 3.29459
10, 5, 4.09896
10, 5.5, 4.93284
10, 6, 5.64108
10, 6.5, 6.37246
10, 7, 7.17565
10, 7.5, 7.78616
10, 8, 8.16933
10, 8.5, 8.42535
10, 9, 8.64848
10, 9.5, 8.90075
10, 10, 9.13221
